case,altitude,year,demand,units_required,entering_service,retiring,active,capacity,utilization,ordered,development_cost,capex,labor_cost,unobtanium_kg,consumables_cost,deployed_material_cost,opex,total_cost
0,15000.0,2028,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
0,15000.0,2029,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
0,15000.0,2030,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
0,15000.0,2031,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
0,15000.0,2032,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
0,15000.0,2033,0.0,0,0,0,0,0.0,,1,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
0,15000.0,2034,0.0,0,0,0,0,0.0,,0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
0,15000.0,2035,400000000.0,1,1,0,1,1000000000.0,0.4,1,0.0,50000000.0,500000.0,15000.0,15000000.0,80000000.0,95500000.0,145500000.0
0,15000.0,2036,800000000.0,1,0,0,1,1000000000.0,0.8,0,0.0,50000000.0,500000.0,15000.0,15000000.0,160000000.0,175500000.0,225500000.0
0,15000.0,2037,1200000000.0,2,1,0,2,2000000000.0,0.6,0,0.0,0.0,1000000.0,30000.0,30000000.0,240000000.0,271000000.0,271000000.0
0,15000.0,2038,1600000000.0,2,0,0,2,2000000000.0,0.8,1,0.0,50000000.0,1000000.0,30000.0,30000000.0,320000000.0,351000000.0,401000000.0
0,15000.0,2039,2000000000.0,2,0,0,2,2000000000.0,1.0,0,0.0,50000000.0,1000000.0,30000.0,30000000.0,400000000.0,431000000.0,481000000.0
0,15000.0,2040,2400000000.0,3,1,0,3,3000000000.0,0.8,1,0.0,50000000.0,1500000.0,45000.0,45000000.0,480000000.0,526500000.0,576500000.0
0,15000.0,2041,2800000000.0,3,0,0,3,3000000000.0,0.9333333333333333,0,0.0,50000000.0,1500000.0,45000.0,45000000.0,560000000.0,606500000.0,656500000.0
0,15000.0,2042,3200000000.0,4,1,0,4,4000000000.0,0.8,0,0.0,0.0,2000000.0,60000.0,60000000.0,640000000.0,702000000.0,702000000.0
0,15000.0,2043,3600000000.0,4,0,0,4,4000000000.0,0.9,2,0.0,100000000.0,2000000.0,60000.0,60000000.0,720000000.0,782000000.0,882000000.0
0,15000.0,2044,4000000000.0,4,0,0,4,4000000000.0,1.0,0,0.0,100000000.0,2000000.0,60000.0,60000000.0,800000000.0,862000000.0,962000000.0
0,15000.0,2045,4400000000.0,5,2,1,5,5000000000.0,0.88,2,0.0,100000000.0,2500000.0,75000.0,75000000.0,880000000.0,957500000.0,1057500000.0
0,15000.0,2046,4800000000.0,5,0,0,5,5000000000.0,0.96,0,0.0,100000000.0,2500000.0,75000.0,75000000.0,960000000.0,1037500000.0,1137500000.0
0,15000.0,2047,5200000000.0,6,2,1,6,6000000000.0,0.8666666666666667,0,0.0,0.0,3000000.0,90000.0,90000000.0,1040000000.0,1133000000.0,1133000000.0
0,15000.0,2048,5600000000.0,6,0,0,6,6000000000.0,0.9333333333333333,2,0.0,100000000.0,3000000.0,90000.0,90000000.0,1120000000.0,1213000000.0,1313000000.0
0,15000.0,2049,6000000000.0,6,0,0,6,6000000000.0,1.0,0,0.0,100000000.0,3000000.0,90000.0,90000000.0,1200000000.0,1293000000.0,1393000000.0
0,15000.0,2050,6400000000.0,7,2,1,7,7000000000.0,0.9142857142857143,2,0.0,100000000.0,3500000.0,105000.0,105000000.0,1280000000.0,1388500000.0,1488500000.0
0,15000.0,2051,6800000000.0,7,0,0,7,7000000000.0,0.9714285714285714,0,0.0,100000000.0,3500000.0,105000.0,105000000.0,1360000000.0,1468500000.0,1568500000.0
0,15000.0,2052,7200000000.0,8,2,1,8,8000000000.0,0.9,0,0.0,0.0,4000000.0,120000.0,120000000.0,1440000000.0,1564000000.0,1564000000.0
0,15000.0,2053,7600000000.0,8,0,0,8,8000000000.0,0.95,3,0.0,150000000.0,4000000.0,120000.0,120000000.0,1520000000.0,1644000000.0,1794000000.0
0,15000.0,2054,8000000000.0,8,0,0,8,8000000000.0,1.0,0,0.0,150000000.0,4000000.0,120000.0,120000000.0,1600000000.0,1724000000.0,1874000000.0
0,15000.0,2055,8400000000.0,9,3,2,9,9000000000.0,0.9333333333333333,3,0.0,150000000.0,4500000.0,135000.0,135000000.0,1680000000.0,1819500000.0,1969500000.0
0,15000.0,2056,8800000000.0,9,0,0,9,9000000000.0,0.9777777777777777,0,0.0,150000000.0,4500000.0,135000.0,135000000.0,1760000000.0,1899500000.0,2049500000.0
0,15000.0,2057,9200000000.0,10,3,2,10,10000000000.0,0.92,0,0.0,0.0,5000000.0,150000.0,150000000.0,1840000000.0,1995000000.0,1995000000.0
0,15000.0,2058,9600000000.0,10,0,0,10,10000000000.0,0.96,3,0.0,150000000.0,5000000.0,150000.0,150000000.0,1920000000.0,2075000000.0,2225000000.0
0,15000.0,2059,10000000000.0,10,0,0,10,10000000000.0,1.0,0,0.0,150000000.0,5000000.0,150000.0,150000000.0,2000000000.0,2155000000.0,2305000000.0
0,15000.0,2060,10400000000.0,11,3,2,11,11000000000.0,0.9454545454545454,3,0.0,150000000.0,5500000.0,165000.0,165000000.0,2080000000.0,2250500000.0,2400500000.0
0,15000.0,2061,10800000000.0,11,0,0,11,11000000000.0,0.9818181818181818,0,0.0,150000000.0,5500000.0,165000.0,165000000.0,2160000000.0,2330500000.0,2480500000.0
0,15000.0,2062,11200000000.0,12,3,2,12,12000000000.0,0.9333333333333333,0,0.0,0.0,6000000.0,180000.0,180000000.0,2240000000.0,2426000000.0,2426000000.0
0,15000.0,2063,11600000000.0,12,0,0,12,12000000000.0,0.9666666666666667,4,0.0,200000000.0,6000000.0,180000.0,180000000.0,2320000000.0,2506000000.0,2706000000.0
0,15000.0,2064,12000000000.0,12,0,0,12,12000000000.0,1.0,0,0.0,200000000.0,6000000.0,180000.0,180000000.0,2400000000.0,2586000000.0,2786000000.0
0,15000.0,2065,12400000000.0,13,4,3,13,13000000000.0,0.9538461538461539,4,0.0,200000000.0,6500000.0,195000.0,195000000.0,2480000000.0,2681500000.0,2881500000.0
0,15000.0,2066,12800000000.0,13,0,0,13,13000000000.0,0.9846153846153847,0,0.0,200000000.0,6500000.0,195000.0,195000000.0,2560000000.0,2761500000.0,2961500000.0
0,15000.0,2067,13200000000.0,14,4,3,14,14000000000.0,0.9428571428571428,0,0.0,0.0,7000000.0,210000.0,210000000.0,2640000000.0,2857000000.0,2857000000.0
0,15000.0,2068,13600000000.0,14,0,0,14,14000000000.0,0.9714285714285714,0,0.0,0.0,7000000.0,210000.0,210000000.0,2720000000.0,2937000000.0,2937000000.0
0,15000.0,2069,14000000000.0,14,0,0,14,14000000000.0,1.0,0,0.0,0.0,7000000.0,210000.0,210000000.0,2800000000.0,3017000000.0,3017000000.0
1,16000.0,2028,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
1,16000.0,2029,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
1,16000.0,2030,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
1,16000.0,2031,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
1,16000.0,2032,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
1,16000.0,2033,0.0,0,0,0,0,0.0,,1,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
1,16000.0,2034,0.0,0,0,0,0,0.0,,0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
1,16000.0,2035,400000000.0,1,1,0,1,1000000000.0,0.4,1,0.0,50000000.0,500000.0,16000.0,16000000.0,80000000.0,96500000.0,146500000.0
1,16000.0,2036,800000000.0,1,0,0,1,1000000000.0,0.8,0,0.0,50000000.0,500000.0,16000.0,16000000.0,160000000.0,176500000.0,226500000.0
1,16000.0,2037,1200000000.0,2,1,0,2,2000000000.0,0.6,0,0.0,0.0,1000000.0,32000.0,32000000.0,240000000.0,273000000.0,273000000.0
1,16000.0,2038,1600000000.0,2,0,0,2,2000000000.0,0.8,1,0.0,50000000.0,1000000.0,32000.0,32000000.0,320000000.0,353000000.0,403000000.0
1,16000.0,2039,2000000000.0,2,0,0,2,2000000000.0,1.0,0,0.0,50000000.0,1000000.0,32000.0,32000000.0,400000000.0,433000000.0,483000000.0
1,16000.0,2040,2400000000.0,3,1,0,3,3000000000.0,0.8,1,0.0,50000000.0,1500000.0,48000.0,48000000.0,480000000.0,529500000.0,579500000.0
1,16000.0,2041,2800000000.0,3,0,0,3,3000000000.0,0.9333333333333333,0,0.0,50000000.0,1500000.0,48000.0,48000000.0,560000000.0,609500000.0,659500000.0
1,16000.0,2042,3200000000.0,4,1,0,4,4000000000.0,0.8,0,0.0,0.0,2000000.0,64000.0,64000000.0,640000000.0,706000000.0,706000000.0
1,16000.0,2043,3600000000.0,4,0,0,4,4000000000.0,0.9,2,0.0,100000000.0,2000000.0,64000.0,64000000.0,720000000.0,786000000.0,886000000.0
1,16000.0,2044,4000000000.0,4,0,0,4,4000000000.0,1.0,0,0.0,100000000.0,2000000.0,64000.0,64000000.0,800000000.0,866000000.0,966000000.0
1,16000.0,2045,4400000000.0,5,2,1,5,5000000000.0,0.88,2,0.0,100000000.0,2500000.0,80000.0,80000000.0,880000000.0,962500000.0,1062500000.0
1,16000.0,2046,4800000000.0,5,0,0,5,5000000000.0,0.96,0,0.0,100000000.0,2500000.0,80000.0,80000000.0,960000000.0,1042500000.0,1142500000.0
1,16000.0,2047,5200000000.0,6,2,1,6,6000000000.0,0.8666666666666667,0,0.0,0.0,3000000.0,96000.0,96000000.0,1040000000.0,1139000000.0,1139000000.0
1,16000.0,2048,5600000000.0,6,0,0,6,6000000000.0,0.9333333333333333,2,0.0,100000000.0,3000000.0,96000.0,96000000.0,1120000000.0,1219000000.0,1319000000.0
1,16000.0,2049,6000000000.0,6,0,0,6,6000000000.0,1.0,0,0.0,100000000.0,3000000.0,96000.0,96000000.0,1200000000.0,1299000000.0,1399000000.0
1,16000.0,2050,6400000000.0,7,2,1,7,7000000000.0,0.9142857142857143,2,0.0,100000000.0,3500000.0,112000.0,112000000.0,1280000000.0,1395500000.0,1495500000.0
1,16000.0,2051,6800000000.0,7,0,0,7,7000000000.0,0.9714285714285714,0,0.0,100000000.0,3500000.0,112000.0,112000000.0,1360000000.0,1475500000.0,1575500000.0
1,16000.0,2052,7200000000.0,8,2,1,8,8000000000.0,0.9,0,0.0,0.0,4000000.0,128000.0,128000000.0,1440000000.0,1572000000.0,1572000000.0
1,16000.0,2053,7600000000.0,8,0,0,8,8000000000.0,0.95,3,0.0,150000000.0,4000000.0,128000.0,128000000.0,1520000000.0,1652000000.0,1802000000.0
1,16000.0,2054,8000000000.0,8,0,0,8,8000000000.0,1.0,0,0.0,150000000.0,4000000.0,128000.0,128000000.0,1600000000.0,1732000000.0,1882000000.0
1,16000.0,2055,8400000000.0,9,3,2,9,9000000000.0,0.9333333333333333,3,0.0,150000000.0,4500000.0,144000.0,144000000.0,1680000000.0,1828500000.0,1978500000.0
1,16000.0,2056,8800000000.0,9,0,0,9,9000000000.0,0.9777777777777777,0,0.0,150000000.0,4500000.0,144000.0,144000000.0,1760000000.0,1908500000.0,2058500000.0
1,16000.0,2057,9200000000.0,10,3,2,10,10000000000.0,0.92,0,0.0,0.0,5000000.0,160000.0,160000000.0,1840000000.0,2005000000.0,2005000000.0
1,16000.0,2058,9600000000.0,10,0,0,10,10000000000.0,0.96,3,0.0,150000000.0,5000000.0,160000.0,160000000.0,1920000000.0,2085000000.0,2235000000.0
1,16000.0,2059,10000000000.0,10,0,0,10,10000000000.0,1.0,0,0.0,150000000.0,5000000.0,160000.0,160000000.0,2000000000.0,2165000000.0,2315000000.0
1,16000.0,2060,10400000000.0,11,3,2,11,11000000000.0,0.9454545454545454,3,0.0,150000000.0,5500000.0,176000.0,176000000.0,2080000000.0,2261500000.0,2411500000.0
1,16000.0,2061,10800000000.0,11,0,0,11,11000000000.0,0.9818181818181818,0,0.0,150000000.0,5500000.0,176000.0,176000000.0,2160000000.0,2341500000.0,2491500000.0
1,16000.0,2062,11200000000.0,12,3,2,12,12000000000.0,0.9333333333333333,0,0.0,0.0,6000000.0,192000.0,192000000.0,2240000000.0,2438000000.0,2438000000.0
1,16000.0,2063,11600000000.0,12,0,0,12,12000000000.0,0.9666666666666667,4,0.0,200000000.0,6000000.0,192000.0,192000000.0,2320000000.0,2518000000.0,2718000000.0
1,16000.0,2064,12000000000.0,12,0,0,12,12000000000.0,1.0,0,0.0,200000000.0,6000000.0,192000.0,192000000.0,2400000000.0,2598000000.0,2798000000.0
1,16000.0,2065,12400000000.0,13,4,3,13,13000000000.0,0.9538461538461539,4,0.0,200000000.0,6500000.0,208000.0,208000000.0,2480000000.0,2694500000.0,2894500000.0
1,16000.0,2066,12800000000.0,13,0,0,13,13000000000.0,0.9846153846153847,0,0.0,200000000.0,6500000.0,208000.0,208000000.0,2560000000.0,2774500000.0,2974500000.0
1,16000.0,2067,13200000000.0,14,4,3,14,14000000000.0,0.9428571428571428,0,0.0,0.0,7000000.0,224000.0,224000000.0,2640000000.0,2871000000.0,2871000000.0
1,16000.0,2068,13600000000.0,14,0,0,14,14000000000.0,0.9714285714285714,0,0.0,0.0,7000000.0,224000.0,224000000.0,2720000000.0,2951000000.0,2951000000.0
1,16000.0,2069,14000000000.0,14,0,0,14,14000000000.0,1.0,0,0.0,0.0,7000000.0,224000.0,224000000.0,2800000000.0,3031000000.0,3031000000.0
2,17000.0,2028,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
2,17000.0,2029,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
2,17000.0,2030,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
2,17000.0,2031,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
2,17000.0,2032,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
2,17000.0,2033,0.0,0,0,0,0,0.0,,1,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
2,17000.0,2034,0.0,0,0,0,0,0.0,,0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
2,17000.0,2035,400000000.0,1,1,0,1,1000000000.0,0.4,1,0.0,50000000.0,500000.0,17000.0,17000000.0,80000000.0,97500000.0,147500000.0
2,17000.0,2036,800000000.0,1,0,0,1,1000000000.0,0.8,0,0.0,50000000.0,500000.0,17000.0,17000000.0,160000000.0,177500000.0,227500000.0
2,17000.0,2037,1200000000.0,2,1,0,2,2000000000.0,0.6,0,0.0,0.0,1000000.0,34000.0,34000000.0,240000000.0,275000000.0,275000000.0
2,17000.0,2038,1600000000.0,2,0,0,2,2000000000.0,0.8,1,0.0,50000000.0,1000000.0,34000.0,34000000.0,320000000.0,355000000.0,405000000.0
2,17000.0,2039,2000000000.0,2,0,0,2,2000000000.0,1.0,0,0.0,50000000.0,1000000.0,34000.0,34000000.0,400000000.0,435000000.0,485000000.0
2,17000.0,2040,2400000000.0,3,1,0,3,3000000000.0,0.8,1,0.0,50000000.0,1500000.0,51000.0,51000000.0,480000000.0,532500000.0,582500000.0
2,17000.0,2041,2800000000.0,3,0,0,3,3000000000.0,0.9333333333333333,0,0.0,50000000.0,1500000.0,51000.0,51000000.0,560000000.0,612500000.0,662500000.0
2,17000.0,2042,3200000000.0,4,1,0,4,4000000000.0,0.8,0,0.0,0.0,2000000.0,68000.0,68000000.0,640000000.0,710000000.0,710000000.0
2,17000.0,2043,3600000000.0,4,0,0,4,4000000000.0,0.9,2,0.0,100000000.0,2000000.0,68000.0,68000000.0,720000000.0,790000000.0,890000000.0
2,17000.0,2044,4000000000.0,4,0,0,4,4000000000.0,1.0,0,0.0,100000000.0,2000000.0,68000.0,68000000.0,800000000.0,870000000.0,970000000.0
2,17000.0,2045,4400000000.0,5,2,1,5,5000000000.0,0.88,2,0.0,100000000.0,2500000.0,85000.0,85000000.0,880000000.0,967500000.0,1067500000.0
2,17000.0,2046,4800000000.0,5,0,0,5,5000000000.0,0.96,0,0.0,100000000.0,2500000.0,85000.0,85000000.0,960000000.0,1047500000.0,1147500000.0
2,17000.0,2047,5200000000.0,6,2,1,6,6000000000.0,0.8666666666666667,0,0.0,0.0,3000000.0,102000.0,102000000.0,1040000000.0,1145000000.0,1145000000.0
2,17000.0,2048,5600000000.0,6,0,0,6,6000000000.0,0.9333333333333333,2,0.0,100000000.0,3000000.0,102000.0,102000000.0,1120000000.0,1225000000.0,1325000000.0
2,17000.0,2049,6000000000.0,6,0,0,6,6000000000.0,1.0,0,0.0,100000000.0,3000000.0,102000.0,102000000.0,1200000000.0,1305000000.0,1405000000.0
2,17000.0,2050,6400000000.0,7,2,1,7,7000000000.0,0.9142857142857143,2,0.0,100000000.0,3500000.0,119000.0,119000000.0,1280000000.0,1402500000.0,1502500000.0
2,17000.0,2051,6800000000.0,7,0,0,7,7000000000.0,0.9714285714285714,0,0.0,100000000.0,3500000.0,119000.0,119000000.0,1360000000.0,1482500000.0,1582500000.0
2,17000.0,2052,7200000000.0,8,2,1,8,8000000000.0,0.9,0,0.0,0.0,4000000.0,136000.0,136000000.0,1440000000.0,1580000000.0,1580000000.0
2,17000.0,2053,7600000000.0,8,0,0,8,8000000000.0,0.95,3,0.0,150000000.0,4000000.0,136000.0,136000000.0,1520000000.0,1660000000.0,1810000000.0
2,17000.0,2054,8000000000.0,8,0,0,8,8000000000.0,1.0,0,0.0,150000000.0,4000000.0,136000.0,136000000.0,1600000000.0,1740000000.0,1890000000.0
2,17000.0,2055,8400000000.0,9,3,2,9,9000000000.0,0.9333333333333333,3,0.0,150000000.0,4500000.0,153000.0,153000000.0,1680000000.0,1837500000.0,1987500000.0
2,17000.0,2056,8800000000.0,9,0,0,9,9000000000.0,0.9777777777777777,0,0.0,150000000.0,4500000.0,153000.0,153000000.0,1760000000.0,1917500000.0,2067500000.0
2,17000.0,2057,9200000000.0,10,3,2,10,10000000000.0,0.92,0,0.0,0.0,5000000.0,170000.0,170000000.0,1840000000.0,2015000000.0,2015000000.0
2,17000.0,2058,9600000000.0,10,0,0,10,10000000000.0,0.96,3,0.0,150000000.0,5000000.0,170000.0,170000000.0,1920000000.0,2095000000.0,2245000000.0
2,17000.0,2059,10000000000.0,10,0,0,10,10000000000.0,1.0,0,0.0,150000000.0,5000000.0,170000.0,170000000.0,2000000000.0,2175000000.0,2325000000.0
2,17000.0,2060,10400000000.0,11,3,2,11,11000000000.0,0.9454545454545454,3,0.0,150000000.0,5500000.0,187000.0,187000000.0,2080000000.0,2272500000.0,2422500000.0
2,17000.0,2061,10800000000.0,11,0,0,11,11000000000.0,0.9818181818181818,0,0.0,150000000.0,5500000.0,187000.0,187000000.0,2160000000.0,2352500000.0,2502500000.0
2,17000.0,2062,11200000000.0,12,3,2,12,12000000000.0,0.9333333333333333,0,0.0,0.0,6000000.0,204000.0,204000000.0,2240000000.0,2450000000.0,2450000000.0
2,17000.0,2063,11600000000.0,12,0,0,12,12000000000.0,0.9666666666666667,4,0.0,200000000.0,6000000.0,204000.0,204000000.0,2320000000.0,2530000000.0,2730000000.0
2,17000.0,2064,12000000000.0,12,0,0,12,12000000000.0,1.0,0,0.0,200000000.0,6000000.0,204000.0,204000000.0,2400000000.0,2610000000.0,2810000000.0
2,17000.0,2065,12400000000.0,13,4,3,13,13000000000.0,0.9538461538461539,4,0.0,200000000.0,6500000.0,221000.0,221000000.0,2480000000.0,2707500000.0,2907500000.0
2,17000.0,2066,12800000000.0,13,0,0,13,13000000000.0,0.9846153846153847,0,0.0,200000000.0,6500000.0,221000.0,221000000.0,2560000000.0,2787500000.0,2987500000.0
2,17000.0,2067,13200000000.0,14,4,3,14,14000000000.0,0.9428571428571428,0,0.0,0.0,7000000.0,238000.0,238000000.0,2640000000.0,2885000000.0,2885000000.0
2,17000.0,2068,13600000000.0,14,0,0,14,14000000000.0,0.9714285714285714,0,0.0,0.0,7000000.0,238000.0,238000000.0,2720000000.0,2965000000.0,2965000000.0
2,17000.0,2069,14000000000.0,14,0,0,14,14000000000.0,1.0,0,0.0,0.0,7000000.0,238000.0,238000000.0,2800000000.0,3045000000.0,3045000000.0
3,18000.0,2028,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
3,18000.0,2029,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
3,18000.0,2030,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
3,18000.0,2031,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
3,18000.0,2032,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
3,18000.0,2033,0.0,0,0,0,0,0.0,,1,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
3,18000.0,2034,0.0,0,0,0,0,0.0,,0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
3,18000.0,2035,400000000.0,1,1,0,1,1000000000.0,0.4,1,0.0,50000000.0,500000.0,18000.0,18000000.0,80000000.0,98500000.0,148500000.0
3,18000.0,2036,800000000.0,1,0,0,1,1000000000.0,0.8,0,0.0,50000000.0,500000.0,18000.0,18000000.0,160000000.0,178500000.0,228500000.0
3,18000.0,2037,1200000000.0,2,1,0,2,2000000000.0,0.6,0,0.0,0.0,1000000.0,36000.0,36000000.0,240000000.0,277000000.0,277000000.0
3,18000.0,2038,1600000000.0,2,0,0,2,2000000000.0,0.8,1,0.0,50000000.0,1000000.0,36000.0,36000000.0,320000000.0,357000000.0,407000000.0
3,18000.0,2039,2000000000.0,2,0,0,2,2000000000.0,1.0,0,0.0,50000000.0,1000000.0,36000.0,36000000.0,400000000.0,437000000.0,487000000.0
3,18000.0,2040,2400000000.0,3,1,0,3,3000000000.0,0.8,1,0.0,50000000.0,1500000.0,54000.0,54000000.0,480000000.0,535500000.0,585500000.0
3,18000.0,2041,2800000000.0,3,0,0,3,3000000000.0,0.9333333333333333,0,0.0,50000000.0,1500000.0,54000.0,54000000.0,560000000.0,615500000.0,665500000.0
3,18000.0,2042,3200000000.0,4,1,0,4,4000000000.0,0.8,0,0.0,0.0,2000000.0,72000.0,72000000.0,640000000.0,714000000.0,714000000.0
3,18000.0,2043,3600000000.0,4,0,0,4,4000000000.0,0.9,2,0.0,100000000.0,2000000.0,72000.0,72000000.0,720000000.0,794000000.0,894000000.0
3,18000.0,2044,4000000000.0,4,0,0,4,4000000000.0,1.0,0,0.0,100000000.0,2000000.0,72000.0,72000000.0,800000000.0,874000000.0,974000000.0
3,18000.0,2045,4400000000.0,5,2,1,5,5000000000.0,0.88,2,0.0,100000000.0,2500000.0,90000.0,90000000.0,880000000.0,972500000.0,1072500000.0
3,18000.0,2046,4800000000.0,5,0,0,5,5000000000.0,0.96,0,0.0,100000000.0,2500000.0,90000.0,90000000.0,960000000.0,1052500000.0,1152500000.0
3,18000.0,2047,5200000000.0,6,2,1,6,6000000000.0,0.8666666666666667,0,0.0,0.0,3000000.0,108000.0,108000000.0,1040000000.0,1151000000.0,1151000000.0
3,18000.0,2048,5600000000.0,6,0,0,6,6000000000.0,0.9333333333333333,2,0.0,100000000.0,3000000.0,108000.0,108000000.0,1120000000.0,1231000000.0,1331000000.0
3,18000.0,2049,6000000000.0,6,0,0,6,6000000000.0,1.0,0,0.0,100000000.0,3000000.0,108000.0,108000000.0,1200000000.0,1311000000.0,1411000000.0
3,18000.0,2050,6400000000.0,7,2,1,7,7000000000.0,0.9142857142857143,2,0.0,100000000.0,3500000.0,126000.0,126000000.0,1280000000.0,1409500000.0,1509500000.0
3,18000.0,2051,6800000000.0,7,0,0,7,7000000000.0,0.9714285714285714,0,0.0,100000000.0,3500000.0,126000.0,126000000.0,1360000000.0,1489500000.0,1589500000.0
3,18000.0,2052,7200000000.0,8,2,1,8,8000000000.0,0.9,0,0.0,0.0,4000000.0,144000.0,144000000.0,1440000000.0,1588000000.0,1588000000.0
3,18000.0,2053,7600000000.0,8,0,0,8,8000000000.0,0.95,3,0.0,150000000.0,4000000.0,144000.0,144000000.0,1520000000.0,1668000000.0,1818000000.0
3,18000.0,2054,8000000000.0,8,0,0,8,8000000000.0,1.0,0,0.0,150000000.0,4000000.0,144000.0,144000000.0,1600000000.0,1748000000.0,1898000000.0
3,18000.0,2055,8400000000.0,9,3,2,9,9000000000.0,0.9333333333333333,3,0.0,150000000.0,4500000.0,162000.0,162000000.0,1680000000.0,1846500000.0,1996500000.0
3,18000.0,2056,8800000000.0,9,0,0,9,9000000000.0,0.9777777777777777,0,0.0,150000000.0,4500000.0,162000.0,162000000.0,1760000000.0,1926500000.0,2076500000.0
3,18000.0,2057,9200000000.0,10,3,2,10,10000000000.0,0.92,0,0.0,0.0,5000000.0,180000.0,180000000.0,1840000000.0,2025000000.0,2025000000.0
3,18000.0,2058,9600000000.0,10,0,0,10,10000000000.0,0.96,3,0.0,150000000.0,5000000.0,180000.0,180000000.0,1920000000.0,2105000000.0,2255000000.0
3,18000.0,2059,10000000000.0,10,0,0,10,10000000000.0,1.0,0,0.0,150000000.0,5000000.0,180000.0,180000000.0,2000000000.0,2185000000.0,2335000000.0
3,18000.0,2060,10400000000.0,11,3,2,11,11000000000.0,0.9454545454545454,3,0.0,150000000.0,5500000.0,198000.0,198000000.0,2080000000.0,2283500000.0,2433500000.0
3,18000.0,2061,10800000000.0,11,0,0,11,11000000000.0,0.9818181818181818,0,0.0,150000000.0,5500000.0,198000.0,198000000.0,2160000000.0,2363500000.0,2513500000.0
3,18000.0,2062,11200000000.0,12,3,2,12,12000000000.0,0.9333333333333333,0,0.0,0.0,6000000.0,216000.0,216000000.0,2240000000.0,2462000000.0,2462000000.0
3,18000.0,2063,11600000000.0,12,0,0,12,12000000000.0,0.9666666666666667,4,0.0,200000000.0,6000000.0,216000.0,216000000.0,2320000000.0,2542000000.0,2742000000.0
3,18000.0,2064,12000000000.0,12,0,0,12,12000000000.0,1.0,0,0.0,200000000.0,6000000.0,216000.0,216000000.0,2400000000.0,2622000000.0,2822000000.0
3,18000.0,2065,12400000000.0,13,4,3,13,13000000000.0,0.9538461538461539,4,0.0,200000000.0,6500000.0,234000.0,234000000.0,2480000000.0,2720500000.0,2920500000.0
3,18000.0,2066,12800000000.0,13,0,0,13,13000000000.0,0.9846153846153847,0,0.0,200000000.0,6500000.0,234000.0,234000000.0,2560000000.0,2800500000.0,3000500000.0
3,18000.0,2067,13200000000.0,14,4,3,14,14000000000.0,0.9428571428571428,0,0.0,0.0,7000000.0,252000.0,252000000.0,2640000000.0,2899000000.0,2899000000.0
3,18000.0,2068,13600000000.0,14,0,0,14,14000000000.0,0.9714285714285714,0,0.0,0.0,7000000.0,252000.0,252000000.0,2720000000.0,2979000000.0,2979000000.0
